SolarSystemID,Time,Victim,VShip,Damage Taken
30000317,27/01/2014 16:44,NeRubis Tanthalas,Tengu,36198
30000263,27/01/2014 16:15,Kim Briggs,Capsule,461
30000221,27/01/2014 14:17,Mr SHADO,Tengu,74180
30000249,27/01/2014 10:21,Divone,Capsule,407
30000249,27/01/2014 10:20,Divone,Cormorant,2585
30000250,27/01/2014 10:19,Scott Risalo,Slasher,2297
30000261,27/01/2014 09:59,Alren Anterre,Stiletto,3275
30000261,27/01/2014 09:56,TIGER888,Crow,3042
30000261,27/01/2014 09:54,WurmPriest,Republic Fleet Firetail,3663
30000263,27/01/2014 09:50,TIGER888,Capsule,486
30000263,27/01/2014 09:49,TIGER888,Crow,2808
30000263,27/01/2014 09:48,Alren Anterre,Stiletto,2563
30000265,27/01/2014 09:30,Alren Anterre,Ishtar,72324
30000265,27/01/2014 09:29,Forget Myface,Malediction,2112
30000248,27/01/2014 08:57,Butters xStotch,Small Mobile Siphon Unit,78117
30000248,27/01/2014 08:52,Butters xStotch,Small Mobile Siphon Unit,80254
30000268,27/01/2014 08:44,Blood-And-Sand Taranogas,Rattlesnake,63532
30000250,27/01/2014 08:34,Asswadi Atavuli,Sabre,6961
30000315,27/01/2014 05:30,Tpamu4,Leopard,481
30000315,27/01/2014 05:30,Tpamu4,Capsule,410
30000257,27/01/2014 04:21,,Sovereignty Blockade Unit,20630287
30000265,27/01/2014 04:20,Loci Sabage,Iteron Mark V,1704
30000265,27/01/2014 04:20,Loci Sabage,Capsule,463
30000319,27/01/2014 04:11,Sliver Demon,Hawk,5245
30000319,27/01/2014 04:11,Wicked Garden,Vagabond,16585
30000319,27/01/2014 04:10,DatGuyC Barviainen,Crow,1666
30000318,27/01/2014 04:08,Ruko Okur,Ishkur,2453
30000318,27/01/2014 04:08,Ruko Okur,Capsule,461
30000319,27/01/2014 04:02,Crash Course,Sabre,6263
30000250,27/01/2014 03:31,Digital Cell,Tornado,6523
30000322,27/01/2014 03:02,Jkeeper,Vagabond,8061
30000250,27/01/2014 02:48,Skincut Ralata,Deimos,24722
30000250,27/01/2014 02:10,Levi Dariahn,Helios,1656
30000250,27/01/2014 02:10,Levi Dariahn,Capsule,454
30000321,27/01/2014 01:32,Arthyr Edius,Capsule,445
30000321,27/01/2014 01:28,Numenor Balmenor,Falcon,9543
30000250,27/01/2014 01:27,Stan Lento,Taranis,1739
30000321,27/01/2014 01:25,Arthyr Edius,Manticore,1129
30000321,27/01/2014 01:25,sgtrockport,Manticore,1209
30000321,27/01/2014 01:25,Dagny Jameson,Nemesis,1258
30000321,27/01/2014 01:24,RoseDNA,Rapier,16705
30000250,27/01/2014 00:46,SpankerOfAnkle,Legion,27283
30000250,27/01/2014 00:40,Zuzundro,Heretic,3409
30000284,27/01/2014 00:22,SEVI MATUA,Capsule,383
30000250,27/01/2014 00:03,Algalion Ghorkhan,Capsule,431
30000250,27/01/2014 00:01,Algalion Ghorkhan,Caracal,7092
30000284,26/01/2014 23:42,Quintadecimani,Purifier,2114
30000321,26/01/2014 23:07,Lord666,Wolf,3879
30000321,26/01/2014 23:06,Honen,Thrasher,5609
30000245,26/01/2014 22:46,iovi Hashur,Capsule,432
30000245,26/01/2014 22:42,iovi Hashur,Magnate,987
30000252,26/01/2014 22:24,Selecta Rasta,Buzzard,1371
30000250,26/01/2014 22:19,ian Hakomairos,Capsule,383
30000250,26/01/2014 22:17,ian Hakomairos,Ibis,517
30000255,26/01/2014 22:00,Divone,Capsule,408
30000255,26/01/2014 21:58,Divone,Cormorant,2607
30000300,26/01/2014 21:47,daria2war,Capsule,415
30000250,26/01/2014 21:43,Nigel Gray,Capsule,432
30000298,26/01/2014 21:43,daria2war,Leopard,477
30000250,26/01/2014 21:41,Nigel Gray,Heron,930
30000252,26/01/2014 21:33,Scofield Warbringer,Capsule,438
30000252,26/01/2014 21:32,Scofield Warbringer,Anathema,1593
30000231,26/01/2014 21:24,Niomaxx Ovdavios,Manticore,2677
30000250,26/01/2014 21:18,Maniacus,Vagabond,14678
30000250,26/01/2014 21:07,Treyso Banza Alabel,Venture,1544
30000284,26/01/2014 21:03,Crystal Skor,Capsule,384
30000284,26/01/2014 21:02,Crystal Skor,Reaper,490
30000250,26/01/2014 20:14,Drek Taron,Wolf,2296
30000250,26/01/2014 20:14,Drek Taron,Capsule,448
30000238,26/01/2014 19:57,Nuppo Dust,Capsule,421
30000238,26/01/2014 19:56,Nuppo Dust,Helios,1860
30000256,26/01/2014 19:54,Azual Fallen,Heron,826
30000256,26/01/2014 19:54,Azual Fallen,Capsule,404
30000252,26/01/2014 19:28,Zach Donnell,Eris,5185
30000252,26/01/2014 19:17,lady vess,Thrasher,2817
30000250,26/01/2014 19:07,Divone,Capsule,408
30000250,26/01/2014 19:06,Divone,Cormorant,2575
30000250,26/01/2014 19:01,Ellie Silvergaze,Capsule,401
30000250,26/01/2014 19:00,Ellie Silvergaze,Heron,860
30000240,26/01/2014 18:54,ono jiao,Capsule,452
30000240,26/01/2014 18:52,ono jiao,Thorax,5344
30000250,26/01/2014 18:48,Veronica Nalelmir,Executioner,1933
30000250,26/01/2014 18:48,Marzek83,Dramiel,7227
30000250,26/01/2014 18:47,Viatan Velic,Stiletto,4184
30000250,26/01/2014 18:43,Artaziel Solette,Capsule,424
30000250,26/01/2014 18:41,Artaziel Solette,Catalyst,3466
30000250,26/01/2014 18:38,Bruunhilde,Capsule,460
30000250,26/01/2014 18:36,Bruunhilde,Stabber,20129
30000250,26/01/2014 18:30,Juckel,Hawk,2395
30000250,26/01/2014 18:24,Lane Isimazu,Capsule,416
30000250,26/01/2014 18:23,Lane Isimazu,Heron,838
30000252,26/01/2014 18:04,Sizeem Highguard,Capsule,384
30000252,26/01/2014 18:03,Sizeem Highguard,Velator,524
30000250,26/01/2014 16:58,GORKOMXO3 GORKOMXO3,Capsule,413
30000250,26/01/2014 16:56,GORKOMXO3 GORKOMXO3,Magnate,952
30000250,26/01/2014 16:38,Preparataon H,Hound,954
30000250,26/01/2014 16:38,Preparataon H,Capsule,435
30000250,26/01/2014 16:21,Ambien Adventurer,Capsule,426
30000252,26/01/2014 16:01,Alo Issier,Capsule,399
30000252,26/01/2014 16:00,Alo Issier,Velator,501
30000250,26/01/2014 15:27,omcocumesme skayoker,Condor,2094
30000250,26/01/2014 15:26,Azellas Starpoint,Wolf,3284
30000247,26/01/2014 15:21,Kutris,Jaguar,5310
30000263,26/01/2014 15:04,Nani Umida,Capsule,435
30000318,26/01/2014 14:06,,Energy Neutralizing Battery,1651177
30000318,26/01/2014 14:05,,Small Pulse Laser Battery,138424
30000318,26/01/2014 14:03,,Energy Neutralizing Battery,201314
30000318,26/01/2014 14:03,,Energy Neutralizing Battery,593078
30000318,26/01/2014 14:00,,Medium Pulse Laser Battery,834095
30000318,26/01/2014 13:57,,Amarr Control Tower,15292290
30000250,26/01/2014 13:55,Sh0nsu,Thorax,13168
30000250,26/01/2014 13:54,Zuzundro,Purifier,1190
30000250,26/01/2014 13:54,SpankerOfAnkle,Dragoon,3390
30000318,26/01/2014 13:37,KitCat 01,Navitas,1195
30000252,26/01/2014 13:25,ian Hakomairos,Capsule,383
30000318,26/01/2014 12:40,CompleteFailure,Ishtar,18730
30000318,26/01/2014 12:37,Steve Caldwell,Merlin,2757
30000318,26/01/2014 12:37,KitCat 01,Slasher,2648
30000318,26/01/2014 12:37,Rufus Mcowen,Merlin,3239
30000318,26/01/2014 12:37,kippig,Ishtar,41755
30000318,26/01/2014 12:12,Antillies wedge,Ishtar,12141
30000318,26/01/2014 12:11,Realm Walker,Ishtar,13422
30000308,26/01/2014 12:04,Pinkamena Diana,Capsule,413
30000308,26/01/2014 12:03,Pinkamena Diana,Heron,883
30000240,26/01/2014 09:01,Hypern,Viator,5269
30000302,26/01/2014 08:07,Ame Umida,Mobile Tractor Unit,49370
30000284,26/01/2014 07:15,Porkie,Capsule,461
30000284,26/01/2014 07:13,Porkie,Brutix,25011
30000252,26/01/2014 06:02,Gods Apples,Crow,3500
30000252,26/01/2014 06:02,Mathew Reed,Thorax,11668
30000252,26/01/2014 06:00,LiLDooby420,Taranis,2138
30000250,26/01/2014 05:52,SinCham BuLal,Capsule,391
30000250,26/01/2014 05:51,SinCham BuLal,Heron,828
30000250,26/01/2014 05:05,Kris Bate,Capsule,417
30000250,26/01/2014 05:03,Kris Bate,Heron,840
30000303,26/01/2014 04:54,Johnny Ichosira,Capsule,415
30000303,26/01/2014 04:53,Johnny Ichosira,Drake,26693
30000250,26/01/2014 04:39,Dixie Dallas,Capsule,413
30000250,26/01/2014 04:37,Dixie Dallas,Sarum Magnate,947
30000252,26/01/2014 04:27,Kovaris Gorian,Nemesis,2283
30000252,26/01/2014 04:27,Kovaris Gorian,Capsule,447
30000250,26/01/2014 04:15,Aliaksandre,Ishtar,14359
30000250,26/01/2014 04:13,Viatan Velic,Sabre,6592
30000239,26/01/2014 04:08,Evelgrivion,Capsule,460
30000239,26/01/2014 04:07,Evelgrivion,Ishtar,12174
30000239,26/01/2014 04:06,Vanderie,Ishtar,12632
30000239,26/01/2014 04:06,Robinton Jax,Scimitar,9873
30000239,26/01/2014 04:06,Robinton Jax,Capsule,461
30000239,26/01/2014 04:06,DaleGribble,Crow,1869
30000239,26/01/2014 04:05,Altaen,Huginn,16273
30000239,26/01/2014 04:04,Cartras Vokan,Malediction,1258
30000239,26/01/2014 04:04,Mr Reaperz,Crow,1402
30000252,26/01/2014 03:44,Roger Wijco,Capsule,435
30000252,26/01/2014 03:43,Roger Wijco,Heron,916
30000268,26/01/2014 03:37,Wolf Gamma,Small Mobile Siphon Unit,78118
30000250,26/01/2014 03:30,Dersk,Naga,15160
30000250,26/01/2014 03:25,Buff Oksaras,Caracal,8736
30000250,26/01/2014 03:25,Tobias Ormand,Thorax,8788
30000250,26/01/2014 03:25,Tobias Ormand,Capsule,473
30000250,26/01/2014 03:21,Viatan Velic,Capsule,461
30000250,26/01/2014 03:19,Viatan Velic,Sabre,16182
30000250,26/01/2014 03:18,Cartras Vokan,Omen Navy Issue,13340
30000250,26/01/2014 02:43,Zach Donnell,Eris,3154
30000261,26/01/2014 01:28,Diziet Thomas,Capsule,489
30000261,26/01/2014 01:28,prettyboyfloyde,Capsule,492
30000261,26/01/2014 01:27,prettyboyfloyde,Enyo,3484
30000261,26/01/2014 01:27,Diziet Thomas,Cerberus,9883
30000211,26/01/2014 01:15,,Spatial Destabilization Battery,177795
30000211,26/01/2014 01:14,,Small Pulse Laser Battery,99033
30000211,26/01/2014 01:13,,Medium Pulse Laser Battery,129803
30000211,26/01/2014 01:13,,Medium Pulse Laser Battery,146045
30000211,26/01/2014 01:12,,Small Pulse Laser Battery,114193
30000211,26/01/2014 01:12,,Small Beam Laser Battery,85004
30000211,26/01/2014 01:12,,Small Pulse Laser Battery,97813
30000211,26/01/2014 01:11,,Warp Scrambling Battery,157494
30000211,26/01/2014 01:10,,Warp Disruption Battery,187399
30000211,26/01/2014 01:09,,Warp Disruption Battery,142008
30000211,26/01/2014 01:09,,Amarr Control Tower Medium,14669359
30000211,26/01/2014 01:09,,Warp Scrambling Battery,183614
30000211,26/01/2014 01:08,,Small Pulse Laser Battery,100197
30000252,26/01/2014 00:47,StuffStuff,Hound,1057
30000252,26/01/2014 00:46,vanflyheight13,Hound,882
30000252,26/01/2014 00:45,Benedikt Cohagen,Manticore,1214
30000252,26/01/2014 00:42,Rez Vaqul,Hound,890
30000252,26/01/2014 00:42,1V1AtTheSun,Purifier,2019
30000250,26/01/2014 00:42,urmysl00t,Capsule,460
30000252,26/01/2014 00:42,Ubast Zhanfrahm,Hound,1149
30000252,26/01/2014 00:42,Erasmian,Purifier,1200
30000252,26/01/2014 00:41,Alan Derride,Nemesis,2435
30000214,26/01/2014 00:41,Matador Renaud,Capsule,424
30000211,26/01/2014 00:34,,Small Pulse Laser Battery,82544
30000211,26/01/2014 00:34,Mako Shingen,Purifier,2369
30000211,26/01/2014 00:33,,Small Pulse Laser Battery,32263
30000211,26/01/2014 00:33,,Small Pulse Laser Battery,99235
30000211,26/01/2014 00:33,abkiller Outamon,Manticore,1078
30000211,26/01/2014 00:32,,Warp Disruption Battery,107864
