KillID,AName,AShip,AWeapom,ASecurity,ADamage
36805116,Ereshgikal,Astarte,Heavy Neutron Blaster II,-2.884611,3804
36805116,Manu Propria,Sabre,Sabre,2.5,15288
36805116,ANSCKARY,Tornado,1400mm 'Scout' Artillery I,5,6277
36805116,Axel Sheppard,Taranis,Light Ion Blaster II,5,2743
36805116,1984 Eto,Merlin,Modal Light Ion Particle Accelerator I,5,1361
36805116,Grummish Gark,Ares,Inferno Light Missile,5,967
36805116,Vaden Astorian,Falcon,Hobgoblin II,4.9,501
36805125,Manu Propria,Sabre,200mm AutoCannon II,2.539451,7
36805125,Axel Sheppard,Taranis,Taranis,5,321
36805125,Grummish Gark,Ares,Inferno Light Missile,5,170
36804799,Manu Propria,Sabre,200mm AutoCannon II,2.539451,455
36804794,Manu Propria,Sabre,200mm AutoCannon II,2.539451,1040
36804268,1984 Eto,Merlin,Modal Light Ion Particle Accelerator I,5.004405,384
36804268,Manu Propria,Sabre,Dread Guristas Warp Scrambler,2.5,0
36804268,Juckel,Vexor,Faint Warp Disruptor I,2.6,0
36804268,Von Tibbo,Sabre,J5b Phased Prototype Warp Scrambler I,4.4,0
36804230,Manu Propria,Sabre,200mm AutoCannon II,2.539451,847
36804230,ANSCKARY,Tornado,1400mm 'Scout' Artillery I,5,0
36803901,Elandhra Leon,Ishtar,Garde II,-0.2950634,12246
36803901,Valencia Mariana,Ishtar,Curator II,4.9,20190
36803901,joshua boston,Ishtar,Garde I,0.2,2548
36803901,Belkadan,Ishtar,Curator II,-1.3,2092
36803901,Bruce Bayne,Stiletto,Stiletto,1.9,115
36803901,Tibialis Shade,Huginn,Federation Navy Stasis Webifier,5,0
36803871,Elandhra Leon,Ishtar,Garde II,-0.2950634,2313
36803871,Belkadan,Ishtar,Curator II,-1.3,4043
36803871,iLLeLogicaL,Sabre,150mm Light AutoCannon II,-0.6,3502
36803871,Lady Arrien,Ishtar,Garde II,5,431
36803871,joshua boston,Ishtar,Garde I,0.2,40
36803871,Bruce Bayne,Stiletto,150mm Light 'Scout' Autocannon I,1.9,0
36803871,Tibialis Shade,Huginn,Federation Navy Stasis Webifier,5,0
36803871,Valencia Mariana,Ishtar,Phased Weapon Navigation Array Generation Extron,4.9,0
36803871,Nors Phlebas Sabelhpsron,Crow,Warp Disruptor II,-1.4,0
36803879,joshua boston,Ishtar,Garde I,0.1816267,435
36803879,Nors Phlebas Sabelhpsron,Crow,Warp Disruptor II,-1.4,0
36803879,Belkadan,Ishtar,Warp Disruptor II,-1.3,0
36803879,Lady Arrien,Ishtar,Warp Disruptor II,5,0
36803879,Tibialis Shade,Huginn,Federation Navy Stasis Webifier,5,0
36803879,Bruce Bayne,Stiletto,Warp Disruptor II,1.9,0
36803282,Nerochi,Tornado,1400mm Howitzer Artillery II,5.002612,1424
36803282,APSeki Auphan,Tengu,Caldari Navy Scourge Heavy Assault Missile,4.7,555
36803282,Suzy RC Mudstone,Thorax,Thorax,1.7,91
36803282,jonjacob,Cerberus,Rapid Light Missile Launcher II,5,0
36803282,Admiral Doomchug,Slasher,Stasis Webifier I,2.3,0
36803282,SuperJrOBC,Celestis,Phased Muon Sensor Disruptor I,2.7,0
36803282,Rasmier,Falcon,Induced Multispectral ECM I,5,0
36803282,goldyloks,Huginn,Dread Guristas Stasis Webifier,3.7,0
36803294,jon20080920,Ishtar,Garde II,5.007958,405
36803294,APSeki Auphan,Tengu,Caldari Navy Heavy Assault Missile Launcher,4.7,0
36803294,Suzy RC Mudstone,Thorax,200mm Carbide Railgun I,1.7,0
36803294,jonjacob,Cerberus,Mobile Large Warp Disruptor I,5,0
36803294,Severus Reznik,Rifter,150mm Light Gallium Machine Gun,0.9,0
36803294,Admiral Doomchug,Slasher,Warp Scrambler II,2.3,0
36803294,goldyloks,Huginn,Dread Guristas Stasis Webifier,3.7,0
36803294,Rasmier,Falcon,'Hypnos' Multispectral ECM I,5,0
36802637,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,1727
36802637,jon20080920,Ishtar,Stasis Webifier II,5,0
36802637,SuperJrOBC,Celestis,Phased Muon Sensor Disruptor I,2.7,0
36802640,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,850
36802640,APSeki Auphan,Tengu,Caldari Navy Scourge Heavy Assault Missile,4.7,769
36802640,jon20080920,Ishtar,Garde II,5,666
36802640,Severus Reznik,Rifter,Rifter,0.9,185
36802640,SuperJrOBC,Celestis,Phased Muon Sensor Disruptor I,2.7,0
36802640,Admiral Doomchug,Slasher,Warp Scrambler II,2.3,0
36802647,jonjacob,Cerberus,Scourge Fury Light Missile,5.003938,431
36802647,Severus Reznik,Rifter,Rifter,0.9,26
36802647,Admiral Doomchug,Slasher,Stasis Webifier I,2.3,0
36802647,Rotaimo,Imperial Navy Slicer,Small Focused Pulse Laser II,5,0
36802169,G Genetic,Scythe Fleet Issue,220mm Vulcan AutoCannon II,-1.559242,458
36802115,iLLeLogicaL,Sabre,150mm Light AutoCannon II,-0.623512,443
36802115,joshua boston,Ishtar,Warp Disruptor II,0.2,0
36802082,iLLeLogicaL,Sabre,150mm Light AutoCannon II,-0.623512,997
36801905,iLLeLogicaL,Sabre,150mm Light AutoCannon II,-0.623512,1534
36801905,Elandhra Leon,Ishtar,Garde II,-0.3,7574
36801905,,Guristas Obliterator,#System,0,5852
36801905,Viktor Runeberg,Ishtar,Garde II,5,4982
36801905,Belkadan,Ishtar,Garde II,-1.3,4358
36801905,Lady Arrien,Ishtar,Garde II,5,3490
36801905,Justin Perelta,Omen Navy Issue,Omen Navy Issue,3.3,2266
36801905,joshua boston,Ishtar,Garde I,0.2,1494
36801905,Nors Phlebas Sabelhpsron,Crow,Faint Epsilon Warp Scrambler I,-1.4,0
36801905,Valencia Mariana,Ishtar,Phased Weapon Navigation Array Generation Extron,4.9,0
36801909,joshua boston,Ishtar,Garde I,0.1816267,436
36801909,Elandhra Leon,Ishtar,Warp Disruptor II,-0.3,0
36801909,iLLeLogicaL,Sabre,Faint Epsilon Warp Scrambler I,-0.6,0
36801909,Lady Arrien,Ishtar,Warp Disruptor II,5,0
36801909,Nors Phlebas Sabelhpsron,Crow,Warp Disruptor II,-1.4,0
36801909,Justin Perelta,Omen Navy Issue,Warp Disruptor II,3.3,0
36801909,Valencia Mariana,Ishtar,Phased Weapon Navigation Array Generation Extron,4.9,0
36801909,Belkadan,Ishtar,Garde II,-1.3,0
36801919,Viktor Runeberg,Ishtar,Garde II,5.001217,272
36801919,joshua boston,Ishtar,Garde I,0.2,175
36801919,iLLeLogicaL,Sabre,Faint Epsilon Warp Scrambler I,-0.6,0
36801919,Elandhra Leon,Ishtar,Warp Disruptor II,-0.3,0
36801919,Lady Arrien,Ishtar,Warp Disruptor II,5,0
36801919,Justin Perelta,Omen Navy Issue,Warp Disruptor II,3.3,0
36801919,Nors Phlebas Sabelhpsron,Crow,Faint Epsilon Warp Scrambler I,-1.4,0
36801919,Belkadan,Ishtar,Garde II,-1.3,0
36801919,Valencia Mariana,Ishtar,Phased Weapon Navigation Array Generation Extron,4.9,0
36801884,joshua boston,Ishtar,Garde I,0.1816267,1513
36801884,Belkadan,Ishtar,Garde II,-1.3,2151
36801884,,Scourge Torpedo,#System,0,1214
36801884,iLLeLogicaL,Sabre,Sabre,-0.6,1001
36801884,Nors Phlebas Sabelhpsron,Crow,Warp Disruptor II,-1.4,0
36801884,Lady Arrien,Ishtar,Warp Disruptor II,5,0
36801884,Valencia Mariana,Ishtar,Phased Weapon Navigation Array Generation Extron,4.9,0
36801338,1984 Eto,Merlin,Modal Light Ion Particle Accelerator I,5.004405,521
36801338,,Mobile Small Warp Disruptor I,#System,0,0
36801243,iLLeLogicaL,Sabre,150mm Light AutoCannon II,-0.6238938,465
36801243,,Mobile Medium Warp Disruptor II,#System,0,0
36801245,Juckel,Vexor,Heavy Electron Blaster II,2.593391,55
36801245,1984 Eto,Merlin,Merlin,5,407
36801227,Elandhra Leon,Ishtar,Curator II,-0.3125948,5374
36801227,Valencia Mariana,Ishtar,Curator II,4.9,1854
36801227,Nors Phlebas Sabelhpsron,Crow,Warp Disruptor II,-1.4,0
36801236,Belkadan,Ishtar,Curator II,-1.306661,1076
36801236,joshua boston,Ishtar,Garde I,0.2,2695
36801236,Elandhra Leon,Ishtar,Curator II,-0.3,2375
36801236,iLLeLogicaL,Sabre,Sabre,-0.6,304
36801236,Velox Stargazer,Lachesis,Warp Disruptor II,1.4,0
36801236,Valencia Mariana,Ishtar,Phased Weapon Navigation Array Generation Extron,4.9,0
36801234,1984 Eto,Merlin,Modal Light Ion Particle Accelerator I,5.004405,1453
36801234,Juckel,Vexor,Hammerhead II,2.6,590
36799871,Sh0nsu,Crusader,Small Focused Pulse Laser II,1.549933,2492
36799871,Jugger Belvar,Capsule,Warp Scrambler II,2.1,1007
36799853,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,2056
36799699,jonjacob,Crow,Scourge Fury Light Missile,5.003938,440
36799644,jon20080920,Ishtar,Curator II,5.007958,3745
36799644,Nerochi,Slasher,Slasher,5,651
36799644,jonjacob,Crow,Light Missile Launcher II,5,0
36797353,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,384
36797331,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,847
36797046,Ereshgikal,Astarte,Heavy Neutron Blaster II,-2.884611,3667
36797046,Manu Propria,Daredevil,Daredevil,2.5,11323
36797046,1984 Eto,Merlin,Merlin,5,3893
36797046,Vaden Astorian,Falcon,Hobgoblin II,4.9,1346
36796678,Pavlik Rogonocec,Crow,Caldari Navy Mjolnir Light Missile,4.225407,418
36796686,Karnov Darkstar,Taranis,Light Neutron Blaster II,3.09302,1540
36796686,,Scourge Heavy Missile,#System,0,164
36796569,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,2668
36796584,Ze1men,Rupture,720mm Howitzer Artillery II,5.005335,1077
36796584,Lidem Tokugava,Crow,Scourge Fury Light Missile,2.6,495
36796584,Lavrenti Palych,Corax,Mjolnir Fury Light Missile,5,405
36796584,Tedisson,Maulus,Warrior II,-0.2,219
36796584,Bosya Vadimovich,Hyena,Caldari Navy Inferno Rocket,4.3,138
36796584,Jestokiy Shahter,Incursus,J5b Phased Prototype Warp Scrambler I,2.7,0
36796584,Konrad Ingvarson,Crucifier,Tracking Disruptor II,2.4,0
36796584,Ghan Kuha,Incursus,Modal Light Ion Particle Accelerator I,4,0
36796584,LastOf,Crucifier,Balmer Series Tracking Disruptor I,5,0
36796584,Johnny Ashtray,Incursus,Modal Light Ion Particle Accelerator I,0.8,0
36795878,Mars Balearicus,Rapier,200mm AutoCannon II,5.004306,83
36795878,Vitank,Crow,Guristas Scourge Light Missile,5,280
36795878,Tri1ogy Bum,Rapier,Rapier,5,97
36795878,Decoy Man,Crow,Faint Warp Disruptor I,4.8,0
36795878,Talavor Kyras,Crusader,Small Focused Beam Laser II,5,0
36795878,Sliver Demon,Curse,Warp Disruptor II,5,0
36795878,Rikku 13,Rupture,Stasis Webifier II,5.2,0
36795878,Tanis22,Heretic,Fleeting Propulsion Inhibitor I,5,0
36795878,TN Gr1mmage,Deimos,Heavy Neutron Blaster II,1.9,0
36795841,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,424
36795842,Sliver Demon,Curse,Warrior II,5.000995,1877
36795842,TN Gr1mmage,Deimos,Hammerhead II,1.9,1947
36795842,kaylan Samms,Arbitrator,Warrior II,5,1032
36795842,Vitank,Crow,Target Painter II,5,488
36795842,Talavor Kyras,Crusader,Crusader,5,474
36795842,Decoy Man,Crow,Scourge Light Missile,4.8,402
36795842,Tri1ogy Bum,Rapier,Hammerhead II,5,382
36795842,Rikku 13,Rupture,Warrior II,5.2,358
36795842,Tanis22,Heretic,Inferno Rocket,5,211
36795842,Mars Balearicus,Rapier,Warrior II,5,34
36795804,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,1912
36795335,Sho Menao,Vagabond,425mm AutoCannon II,-4.504819,1634
36794378,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,413
36794349,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,890
36793697,Kanou M,Ferox,250mm Railgun I,0.776376,487
36792890,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,439
36792890,Althurus Vendrius,Taranis,Warp Scrambler II,1.5,0
36792850,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,833
36792835,Althurus Vendrius,Taranis,Light Neutron Blaster II,1.489356,384
36792804,Althurus Vendrius,Taranis,Light Neutron Blaster II,1.489356,572
36792020,1984 Eto,Merlin,Modal Light Ion Particle Accelerator I,5.004405,182
36792020,Locko DeLavida,Jaguar,Jaguar,4.2,250
36792020,Maniacus,Flycatcher,Faint Epsilon Warp Scrambler I,4,0
36792020,Xiron Corvon,Dramiel,Stasis Webifier II,4.2,0
36792020,Rick Langton Langton's,Arbitrator,Balmer Series Tracking Disruptor I,3.3,0
36792020,Manu Propria,Daredevil,Dark Blood Stasis Webifier,2.5,0
36792012,Maniacus,Flycatcher,Scourge Rage Rocket,3.992613,554
36792012,Matarella,Ishtar,Warden II,4.2,928
36792012,Manu Propria,Daredevil,Daredevil,2.5,362
36792012,Xiron Corvon,Dramiel,150mm Light AutoCannon II,4.2,0
36791760,Matarella,Ishtar,Warden II,4.158485,196
36791760,Manu Propria,Daredevil,Daredevil,2.5,228
36791760,1984 Eto,Merlin,Modal Light Ion Particle Accelerator I,5,0
36791760,Nykr,#System,Mobile Large Warp Disruptor II,1,0
36791760,Ghost Hunter Killer,Merlin,125mm Railgun II,5,0
36791760,Xiron Corvon,Dramiel,Warp Disruptor II,4.2,0
36791707,Manu Propria,Daredevil,Light Neutron Blaster II,2.539451,461
36791688,Ghost Hunter Killer,Merlin,125mm Railgun II,5.002992,1000
36791688,Manu Propria,Daredevil,Daredevil,2.5,6710
36791688,Guillejejeje XDD,Capsule,Rocket Launcher II,5,1701
36791688,1984 Eto,Merlin,Merlin,5,1419
36791688,Vaden Astorian,Falcon,'Hypnos' Ion Field ECM I,4.9,0
36791670,macout,Stabber,220mm Vulcan AutoCannon II,-0.4721564,5824
36791527,Guillejejeje XDD,Hawk,Scourge Rage Rocket,5.001924,2389
36791527,Matarella,Ishtar,Garde II,4.2,16315
36791527,Rick Langton Langton's,Arbitrator,Hammerhead I,3.3,2995
36791527,Maniacus,#System,125mm Gatling AutoCannon II,4,2735
36791527,Ghost Hunter Killer,Merlin,Merlin,5,2472
36791527,Xiron Corvon,Dramiel,Warp Disruptor II,4.2,933
36791527,zaccy Woods,Capsule,150mm Light AutoCannon II,2.7,581
36791527,franco losi,Gnosis,Heavy Neutron Blaster II,2,0
36791527,ranco rosi,Falcon,'Hypnos' Ion Field ECM I,3.9,0
36791493,Jessica Moore,Vexor Navy Issue,Warrior II,-0.8056317,2465
36791468,Jessica Moore,Vexor Navy Issue,Ogre II,-0.8056317,7012
36791248,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,414
36791248,Grummish Gark,Taranis,Taranis,5,46
36791248,Xiron Corvon,Dramiel,Warp Disruptor II,4.2,0
36791245,Locko DeLavida,Jaguar,150mm Light AutoCannon II,4.165496,8655
36791245,Grummish Gark,Taranis,Taranis,5,14260
36791245,Guillejejeje XDD,Hawk,Scourge Rage Rocket,5,13023
36791245,Ghost Hunter Killer,Merlin,Merlin,5,7848
36791245,Xiron Corvon,Dramiel,Dramiel,4.2,7264
36791245,1984 Eto,Merlin,Merlin,5,6683
36791245,Matarella,Ishtar,Bouncer II,4.2,3181
36791245,Maniacus,Sabre,Sabre,4,1435
36790584,Morgina,Ishtar,Warrior II,3.039388,2248
36790584,magadan ar,Crow,Warp Disruptor II,5,840
36790244,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,408
36790244,Xiron Corvon,Dramiel,Warp Disruptor II,4.2,0
36790244,Ghost Hunter Killer,Merlin,J5 Prototype Warp Disruptor I,5,0
36790219,Matarella,Ishtar,Warden II,4.158485,240
36790219,Maniacus,Sabre,Sabre,4,663
36790219,Xiron Corvon,Dramiel,Warp Disruptor II,4.2,0
36789809,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,161
36789809,1984 Eto,Merlin,Merlin,5,241
36789797,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,785
36789797,1984 Eto,Merlin,Merlin,5,117
36789633,Zalver,Flycatcher,Scourge Fury Light Missile,5.004201,1414
36789637,Zalver,Flycatcher,Scourge Fury Light Missile,5.004201,428
36789382,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,410
36789370,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,625
36789086,Guillejejeje XDD,Astero,Republic Fleet Warrior,5.001924,763
36788961,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,416
36788930,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,915
36788098,Lucius Thrawla,Myrmidon,Ogre II,-1.314266,24171
36787854,Dexter Tharazar,Wolf,150mm Light 'Scout' Autocannon I,5.00001,1824
36787442,Geplew,Ishtar,Warrior II,-1.75083,458
36787442,,Mobile Large Warp Disruptor I,#System,0,0
36787442,jonjacob,#System,Mobile Large Warp Disruptor II,5,0
36786977,Ogast,Sabre,125mm Gatling AutoCannon II,-0.9976013,152
36786977,Hakutzo,Ares,Ares,5,599
36786913,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,399
36785805,Zalver,Hawk,Scourge Fury Light Missile,5.004201,540
36785805,Vorrtarsh,Hawk,Scourge Fury Light Missile,5,490
36785230,Zalver,Flycatcher,Scourge Fury Light Missile,5.004201,461
36785230,Vorrtarsh,Manticore,Scourge Rage Torpedo,5,1048
36785232,Zalver,Flycatcher,Scourge Fury Light Missile,5.004201,451
36784510,khadarin,Crow,Caldari Navy Scourge Light Missile,5.00459,75
36784510,Jaxel Devren,Sabre,Sabre,0.4,324
36784510,yoiky,Talwar,Upgraded 'Malkuth' Light Missile Launcher,0.8,55
36784510,Lacco,Harpy,J5b Phased Prototype Warp Scrambler I,2.5,0
36784505,Lacco,Harpy,Light Electron Blaster II,2.485487,6445
36784505,khadarin,Crow,Caldari Navy Scourge Light Missile,5,1776
36784505,yoiky,Talwar,Caldari Navy Nova Light Missile,0.8,1650
36784505,Jaxel Devren,Sabre,Sabre,0.4,1474
36784505,Scott Auscent,Vexor,Warp Scrambler II,-0.4,0
36784482,Jaxel Devren,Sabre,200mm AutoCannon II,0.4294254,5982
36784482,Scott Auscent,Vexor,Hammerhead II,-0.4,14348
36784482,yoiky,Talwar,Caldari Navy Nova Light Missile,0.8,6799
36784482,Lacco,Harpy,Harpy,2.5,2213
36784482,khadarin,Crow,Upgraded 'Malkuth' Light Missile Launcher,5,1119
36783539,Aprael,Manticore,Caldari Navy Scourge Torpedo,0.8765538,639
36783452,Aprael,Manticore,Caldari Navy Scourge Torpedo,0.8765538,1423
36782693,Diego Sarmoti,Ishtar,Bouncer II,4.761941,35327
36782693,Grim DeGrim,Ishtar,Bouncer II,2.7,58652
36782693,Sobic,Cerberus,Caldari Navy Scourge Heavy Assault Missile,-0.4,44769
36782693,Nikki Vix,Ishtar,Curator II,3.9,43889
36782693,El Liptonez,Ishtar,Garde II,-0.1,40105
36782693,Rengas,Scimitar,Warrior II,-2.4,3886
36782608,Bruce Ichinumi,Hawk,Scourge Rage Rocket,0.1099324,399
36782514,Bruce Ichinumi,Hawk,Scourge Rage Rocket,0.1099324,439
36782502,Bruce Ichinumi,Hawk,Scourge Rage Rocket,0.1099324,2228
36782415,augustus napalm,Ishtar,Warden II,5,1683
36782060,ANSCKARY,Taranis,Light Ion Blaster II,5.004708,551
36781499,Diego Sarmoti,Ishtar,Curator II,4.743559,236
36781499,Rengas,Stiletto,Stiletto,-2.4,96
36781499,El Liptonez,Ishtar,Ishtar,-0.1,92
36781499,Nikki Vix,Ishtar,True Sansha Warp Disruptor,3.9,0
36781491,Diego Sarmoti,Ishtar,Curator II,4.743559,10203
36781491,El Liptonez,Ishtar,Garde II,-0.1,5436
36781491,,Guristas Supremacist,#System,0,2034
36781491,Nikki Vix,Ishtar,Curator II,3.9,927
36781491,Rengas,Stiletto,Warp Disruptor II,-2.4,0
36781159,Korsica Phoenix,Malediction,Nova Fury Light Missile,4.349821,14587
36780421,Mellori Corvid,Arbitrator,Acolyte II,5.001513,384
36780421,jonjacob,#System,Mobile Large Warp Disruptor I,5,0
36780375,Mellori Corvid,Arbitrator,Acolyte II,5.001513,490
36780375,jonjacob,#System,Mobile Large Warp Disruptor I,5,0
36780076,D0m1,Loki,425mm AutoCannon II,4.411967,384
36780058,D0m1,Loki,425mm AutoCannon II,4.411967,447
36779985,Keneasy,Sabre,150mm Light AutoCannon II,4.124454,413
36779985,G Rod,Thrasher,Warp Disruptor II,5,0
36779978,Keneasy,Sabre,150mm Light AutoCannon II,4.124454,1182
36779978,G Rod,Thrasher,Thrasher,5,662
36778296,Keneasy,Sabre,Sabre,4.124454,9563
36778296,L33tdustry,Falcon,'Hypnos' Multispectral ECM I,5,2713
36775828,sHanQ Myteia,Scythe Fleet Issue,Dual 180mm AutoCannon II,2.314222,174
36775828,Maniacus,#System,Sabre,4,287
36775828,Aki November,Stiletto,Stasis Webifier II,5,0
36775786,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,1236
36775786,Aki November,Stiletto,Stiletto,5,597
36775786,sHanQ Myteia,Scythe Fleet Issue,Warrior II,2.3,504
36775307,Pilotix01,Typhoon Fleet Issue,Scourge Fury Cruise Missile,5.001976,251155
36774883,sHanQ Myteia,Scythe Fleet Issue,Dual 180mm AutoCannon II,2.314222,439
36774883,Aki November,Stiletto,Initiated Warp Disruptor I,5,0
36774863,sHanQ Myteia,Scythe Fleet Issue,Dual 180mm AutoCannon II,2.314222,990
36774785,SOLO Treis,Talos,Neutron Blaster Cannon II,4.943036,14805
36774785,sHanQ Myteia,Scythe Fleet Issue,Warrior II,2.3,15987
36774785,Bruce Ichinumi,Hawk,Scourge Rage Rocket,0.1,5505
36774129,Maniacus,Sabre,125mm Gatling AutoCannon II,3.992613,238
36774129,Nikola Rolando,Sabre,Sabre,0,175
36774129,Von Tibbo,Flycatcher,Rocket Launcher II,4.4,0
36774129,Aki November,Stiletto,Stasis Webifier II,5,0
36774095,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.378293,113
36774095,Aki November,Stiletto,Stiletto,5,273
36774095,Nikola Rolando,Sabre,Sabre,0,195
36774095,Maniacus,Sabre,Warp Scrambler II,4,0
36773750,Prophet Bathana,Deimos,Heavy Ion Blaster II,-0.7729217,6642
36773750,,Guristas Destructor,#System,0,2231
36773708,Nads Skor,Jaguar,150mm Light AutoCannon II,-1.416937,268
36773708,TorkNor Del'raith,Dramiel,Dramiel,3.8,95
36773708,Maniacus,Sabre,Sabre,4,47
36773708,sHanQ Myteia,Scythe Fleet Issue,Dual 180mm AutoCannon II,2.3,0
36773708,nexia,Retribution,J5b Phased Prototype Warp Scrambler I,5,0
36773677,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.378293,325
36773677,Maniacus,Sabre,Sabre,4,277
36773677,nexia,Retribution,Retribution,5,237
36773677,Chakos Cesaille,Enyo,Light Neutron Blaster II,2.2,0
36772888,Nikola Rolando,Sabre,125mm Light 'Scout' Autocannon I,0.00225,384
36772888,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.4,0
36772863,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.378293,229
36772863,Nikola Rolando,Sabre,Sabre,0,222
36772642,Broken Borders,Tengu,Caldari Navy Scourge Heavy Assault Missile,-9.999963,271
36772642,Lord666,Harpy,Caldari Navy Nova Light Missile,2.1,1097
36771657,Darren Richards,Talos,Neutron Blaster Cannon II,-3.783833,1212
36771657,Leokokim,Oracle,Oracle,-5.3,2678
36771495,Nerochi,Slasher,150mm Light AutoCannon II,5.002612,465
36771495,jonjacob,#System,Mobile Large Warp Disruptor II,5,0
36771443,goldyloks,Hurricane,220mm Vulcan AutoCannon II,3.71605,13895
36771443,Sai57,Kitsune,Hobgoblin II,-1.7,3566
36771443,,Pith Usurper,#System,0,2856
36771443,Rarity Exotica,Executioner,Small Focused Pulse Laser II,1.4,110
36771384,Troilem,Stratios,Curator II,-1.562074,17843
36771384,,Scourge Cruise Missile,#System,0,68098
36771328,Tri1ogy Bum,Harbinger,Heavy Pulse Laser II,5.000037,351
36771328,Vampire Hawk,Stiletto,Stiletto,5,109
36771328,Vassargo,Gnosis,Fleeting Propulsion Inhibitor I,3,0
36771328,CPT JHawk007,Gnosis,Stasis Webifier II,5,0
36771328,kaylan Samms,Arbitrator,Tracking Disruptor II,5,0
36771328,Astor D'arthe,Arazu,Warp Disruptor II,3.6,0
36771328,Rikku 13,Rifter,Warp Scrambler I,5.2,0
36771328,BubbaG Garuda,Omen,J5b Phased Prototype Warp Scrambler I,5,0
36771268,BubbaG Garuda,Omen,Heavy Modulated Pulse Energy Beam I,5.004478,892
36771268,Tri1ogy Bum,Harbinger,Harbinger,5,6837
36771268,CPT JHawk007,Gnosis,Hobgoblin II,5,4578
36771268,Vassargo,Gnosis,Gnosis,3,1891
36771268,kaylan Samms,Arbitrator,Hammerhead II,5,1016
36771268,Vampire Hawk,Stiletto,Stiletto,5,645
36771268,Rikku 13,Rifter,Rifter,5.2,576
36771268,Astor D'arthe,Arazu,Warrior II,3.6,101
